price (grands),bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,age,renovated_age,sqft_living15,sqft_lot15
293,4,2.25,1870,5371,2,0,0,3,7,1870,0,8,0,2380,4502
592.1,4,2.75,2310,7851,1,0,0,4,8,1790,520,28,0,2230,7359
362,3,1.75,1120,9730,1,0,0,3,7,1120,0,73,45,2530,8717
227,3,1,1340,10035,1,0,0,3,7,1340,0,58,0,2090,10035
335.5,3,1.75,1260,8487,1,0,0,3,7,1260,0,47,0,1890,13051
213,3,1.75,1200,55321,1.5,0,0,5,7,1200,0,40,0,1910,54450
338,5,2.5,2400,4496,2,0,0,3,7,2400,0,13,0,1880,4319
163.5,3,1,940,7200,1,0,0,4,7,940,0,63,0,1090,7800
199.988,2,1,860,5000,1,0,0,3,7,860,0,68,0,1130,6000
1185,3,2.25,2390,7875,1,0,1,3,10,1980,410,69,0,3720,9075
320,4,2.5,3130,5200,2,0,0,3,7,3130,0,12,0,3020,5200
450,6,2.25,3550,11780,1,0,0,4,8,2960,590,69,0,2360,8850
249.9,2,2,1470,2541,2,0,0,3,6,1470,0,12,0,1310,2721
223,2,1,910,9869,1,0,0,3,6,910,0,60,0,1480,9750
631,4,4,2630,59586,1,0,0,3,7,1470,1160,54,0,2230,5715
350,4,2.25,1780,10416,1,0,0,5,7,1060,720,54,0,1780,9975
279,3,1.75,1430,39160,1,0,0,3,7,900,530,92,62,1430,40860
310,5,2,2730,7344,1,0,0,5,7,1510,1220,55,0,1730,7700
185,2,1,900,8000,1,0,0,4,6,900,0,63,0,1240,8000
445,3,2.5,1740,22089,1,0,0,4,8,1130,610,40,0,2000,24925
365,4,2.5,2905,4874,2,0,0,3,9,2905,0,14,0,2900,5271
333.5,3,1.5,2230,9120,1,0,0,3,7,1390,840,58,0,1420,8450
385,3,2.25,1680,8450,1,0,0,3,8,1340,340,57,0,1850,8300
345,3,1.5,1240,11200,1,0,0,4,7,1240,0,63,0,1240,11008
1260,3,3,3230,8625,2,0,3,3,10,2220,1010,19,0,2330,6022
440,4,2.5,2560,10400,1,0,0,4,7,1280,1280,52,0,1740,11050
444.5,3,2.5,2600,4724,2,0,0,3,7,2600,0,15,0,2400,4724
340,4,1,1200,11834,1,1,3,3,6,1200,0,45,0,1670,47462
680,4,1,1660,6075,1.5,0,0,5,7,1660,0,102,0,1810,5400
420,3,1.75,1140,8558,1,0,0,4,7,1140,0,35,0,1490,10530
438.5,3,2.25,3050,10689,2,0,0,4,9,3050,0,29,0,2697,10925
109.5,2,1,800,10625,1,0,0,3,6,800,0,75,0,1130,10625
461,4,2.75,1700,7495,1,0,0,4,7,1200,500,53,0,1650,7495
968,4,1.75,2630,9645,1,0,0,4,9,2630,0,54,0,2690,10439
355,3,1.75,1960,7705,1,0,0,4,7,980,980,67,0,1380,4349
249,3,1.5,1180,11579,1,0,0,4,7,1180,0,55,0,1780,22486
256.5,5,2.5,1960,7350,1,0,0,4,7,1360,600,48,0,1900,7350
1810,5,2.5,4250,20441,1,0,1,4,11,2490,1760,33,0,3620,16304
269,3,2.25,1950,8661,1,0,0,4,8,1950,0,51,0,1950,8800
1350,4,3.5,3600,5217,2,0,0,3,9,2720,880,70,67,2270,5217
885,3,2.25,2060,9552,1,0,0,4,9,1610,450,42,0,2930,11212
455,3,2,1640,9825,1,0,0,4,7,1090,550,46,0,1500,9750
980,4,2.5,2730,4800,1.5,0,0,5,8,2230,500,108,0,2190,4200
412.5,3,1.75,1530,6300,1,0,0,3,6,1530,0,75,62,920,6300
740,4,3.5,3060,4777,2,0,0,3,9,3060,0,10,0,3060,4935
1298,4,2.25,2860,5658,2,0,3,3,10,2130,730,84,0,2700,5221
326,2,1.5,1030,798,3,0,0,3,8,1030,0,9,0,1020,1026
568.5,4,2.5,2460,4200,2,0,0,3,8,2460,0,19,0,2460,4200
620,4,2.5,2500,8282,2,0,0,3,9,2500,0,4,0,2500,8046
283,3,1.75,1830,7600,2,0,0,3,7,1490,340,70,0,1300,4000
875,6,3.25,2820,4536,2,0,0,4,8,1930,890,100,0,2820,4536
1310,4,2.25,3750,5000,2,0,0,5,8,2440,1310,93,0,2170,4590
289.95,3,2.5,2070,6145,2,0,0,3,7,2070,0,14,0,2070,5297
252.5,3,2.5,1780,7192,1,0,0,4,7,1250,530,43,0,1870,8500
376,4,2.25,2200,6750,1,0,0,5,8,1480,720,58,0,2710,6750
635.7,4,2.5,3240,13978,1,0,0,3,9,1860,1380,40,0,3150,12767
710,4,2.5,2880,12349,2,0,0,3,10,2880,0,21,0,3490,11539
440,3,1.75,1570,5120,1,0,2,3,7,980,590,70,0,2420,7200
439,3,2.5,3180,7904,1,0,0,3,8,1810,1370,11,0,1950,7800
455,2,1.5,1310,12196,1.5,0,0,3,6,1310,0,47,0,2970,12196
225,2,1,910,9612,1,0,0,4,7,910,0,36,0,1410,9611
250,3,1,1460,10914,1,0,0,4,7,1460,0,58,0,1490,8314
585,4,3.25,3410,34939,2,0,0,4,9,2470,940,25,0,2450,39045
685,3,1.75,2720,4720,1.5,0,0,4,7,1580,1140,92,0,1660,4640
420,5,2.75,2280,10319,1,0,0,3,8,1300,980,58,0,2370,8056
245,2,1,670,1675,1,0,0,5,6,670,0,57,0,1220,1740
275,4,2,1480,15000,1,0,0,4,7,1480,0,60,0,1450,8768
270,3,2,2330,8000,1,0,0,3,7,1390,940,31,0,1570,7227
767.25,4,3,2170,2500,2,0,0,3,8,1710,460,20,0,2170,4080
229,3,2,1760,9900,1,0,0,4,7,1760,0,74,0,1190,9900
400,3,1,1240,4000,1.5,0,0,3,8,1240,0,89,72,1200,17707
2195,5,3.25,5210,35765,2.5,0,4,5,10,4940,270,106,0,2590,10250
665,5,2,2800,17788,1,0,0,4,8,1400,1400,54,0,1760,18282
500,4,2.25,2060,44431,2,0,0,3,7,2060,0,29,0,2160,45657
355.5,5,2,2360,19899,1,0,0,4,7,2360,0,49,0,1860,19998
369,4,2.5,2370,6557,2,0,0,3,9,2370,0,19,0,2370,7378
338.5,2,1,720,6050,1,0,0,2,5,720,0,66,0,1480,7280
256,3,1,950,4000,1,0,0,3,7,780,170,68,0,1230,4000
470,3,2.5,1980,9725,2,0,0,3,8,1980,0,23,0,2070,9834
675,3,2.5,2540,7680,2,0,1,4,9,2540,0,77,61,2490,7680
369.95,4,2.75,2760,7533,1,0,0,3,8,1400,1360,20,0,2340,7943
615,5,3.5,2950,7980,2,0,3,3,9,2350,600,12,0,2950,7980
1200.69,5,3,3640,28531,2,0,0,3,10,3640,0,21,0,3330,17186
950,3,1.75,2150,3503,2,0,0,3,8,1870,280,96,0,3920,6402
799.5,4,2.5,2760,5750,2,0,0,3,8,2760,0,24,0,2760,5390
187,2,1,840,11600,1,0,0,3,6,840,0,65,0,1610,9120
598,5,2.25,2890,12478,2,0,0,3,9,2890,0,40,0,2570,11880
429.95,3,2.25,2060,10160,1,0,0,4,8,1340,720,50,0,2320,11186
347.95,5,2.25,1700,13500,1.5,0,0,4,7,1700,0,55,0,1810,14550
851,3,2.5,3560,107290,2,0,0,3,10,3560,0,30,0,3660,89298
205,3,1,1210,10185,1,0,0,3,6,1210,0,60,0,1320,10245
225,3,2.25,1590,9200,1,0,0,4,7,1110,480,38,0,1880,9200
705,4,2.25,2620,10536,1,0,0,3,8,1520,1100,38,0,2760,12431
535,5,2.5,3190,6178,2,0,0,3,8,3190,0,14,0,2480,7548
222.5,3,2,1450,9044,2,0,0,3,7,1450,0,27,0,1450,9044
313.5,2,1.5,1270,1282,2,0,0,3,8,1000,270,11,0,1270,1325
632,3,2.25,2730,7521,2,0,2,3,9,2730,0,25,0,2700,8204
467,3,2,1840,3432,2,0,0,3,7,1840,0,5,0,1280,7573
339,3,2.25,1970,7210,1,0,0,4,8,1380,590,39,0,1970,7350
712,3,2.75,3200,6699,2,0,0,3,9,3200,0,13,0,3020,6699
335,3,1,1060,10050,1,0,0,4,7,1060,0,50,0,1570,9938
470,3,3.25,1740,1693,2,0,0,3,8,1360,380,10,0,1130,1626
367,3,1,810,7000,1,0,0,3,7,810,0,49,0,1820,7589
440.5,3,2.5,2460,4399,2,0,0,3,7,2460,0,10,0,2060,4399
305,4,1,2100,9288,1,0,0,4,7,1050,1050,49,0,1600,8550
635,3,1.75,1530,5000,1,0,2,3,7,1020,510,69,0,1530,5000
1020,3,2.25,1670,4800,1.5,0,3,3,8,1670,0,114,0,2300,4800
342,2,2.5,1175,1366,2,0,0,3,8,740,435,12,0,1710,1255
283,3,2.25,2130,8800,1,0,0,3,8,1270,860,39,0,1960,8075
430,4,2.75,2470,50123,1,0,0,3,8,1280,1190,39,0,2200,54520
245,4,2.5,1700,4268,2,0,0,3,7,1700,0,17,0,1700,4488
355.5,3,2.5,2600,5540,2,0,0,3,8,2600,0,13,0,2600,5540
395,3,1,1460,5000,1,0,0,4,7,1460,0,83,26,1790,4000
324.9,4,2.25,2010,7280,2,0,0,4,8,2010,0,29,0,1660,7579
660,3,1.75,1320,5750,1.5,0,0,5,7,1320,0,99,0,1440,5750
570,3,2.5,3150,20189,2,0,0,3,10,3150,0,27,0,2920,20612
552.321,3,2.5,1960,8469,2,0,0,4,8,1960,0,33,0,2040,8189
1100,2,1.75,2050,11900,1,0,0,4,8,2050,0,67,0,2980,11900
237,3,1.5,1800,9216,1,0,0,4,7,1800,0,67,0,1400,10022
402,2,1,1210,5600,1.5,0,0,3,7,1210,0,95,0,1400,5028
470,3,2.25,1830,39165,1,0,0,5,8,1830,0,54,0,2020,36184
395.9,3,1.75,1880,8706,1,0,0,3,7,940,940,90,0,1880,7200
442,2,1.75,860,5535,1,0,0,3,7,860,0,69,0,1420,4960
795,4,2.75,2890,16397,2,0,0,3,10,2890,0,20,0,3170,16397
190.5,3,2,1390,10155,1,0,0,3,7,1130,260,37,0,1790,10155
808,4,2.75,3340,7230,2,0,0,3,9,3340,0,21,0,3230,7529
500,4,2.5,2040,6685,2,0,0,3,8,2040,0,19,0,1890,8253
775,4,2.75,3010,15992,2,0,0,3,11,3010,0,21,0,3330,12333
300,5,1.75,2110,8500,1,0,0,3,7,1100,1010,55,0,2020,8500
496,5,1.75,2110,8500,1,0,0,3,7,1100,1010,55,0,2020,8500
448,4,2.5,2510,6853,2,0,2,3,9,2510,0,11,0,3400,6965
645,2,2.25,2770,11884,1,0,3,4,8,1570,1200,48,0,2310,17097
464.6,3,1.75,1120,5500,1.5,0,0,4,7,1120,0,92,0,1490,5500
590,3,1,1530,2370,2,0,0,3,8,1530,0,116,0,1310,2370
399,3,2.5,1800,3300,2,0,0,3,7,1690,110,13,0,1570,3902
305,2,1,1030,6000,1,0,0,3,7,1030,0,92,0,1510,5000
478,3,1.75,1210,6175,1,0,0,3,7,1210,0,41,0,1520,7475
598.8,1,1,1090,32010,1,0,0,4,6,1090,0,59,0,1870,25346
430,4,2.25,1790,7203,1,0,0,4,7,1110,680,44,0,2270,9000
433,4,1.5,1550,5053,1,0,0,4,7,1180,370,54,0,1450,5639
420,4,2.75,2400,20000,1,0,0,3,8,1170,1230,56,54,1690,20000
585,4,1.75,2470,131790,2,0,2,3,8,2470,0,80,0,1470,92747
255,3,1,1170,7395,1,0,0,4,7,1170,0,48,0,1430,7920
305,3,1,1120,10125,1,0,0,3,6,1120,0,56,0,1120,8820
396,4,1,1040,4420,1.5,0,0,3,6,1040,0,73,0,1310,4920
347.5,4,2.5,2460,7350,2,0,0,3,9,2460,0,28,0,2390,8568
900,4,2.5,3690,11468,2,0,0,3,11,3690,0,30,0,3370,10751
425,3,1.75,1960,43332,1,0,0,4,7,1400,560,35,0,2010,44431
429,3,2.5,1920,15124,2,0,0,3,8,1920,0,22,0,1920,16477
540,3,2.25,1670,3135,2,0,0,3,8,1220,450,15,0,1630,1596
324.95,3,2,1340,9750,1,0,0,4,7,890,450,43,0,1460,12900
1049,3,2.25,2610,3357,2,0,0,4,7,1980,630,91,0,1940,3357
221,4,1.75,1540,7200,1,0,0,3,7,1260,280,51,0,1540,8416
405,3,2,1640,7201,1,0,0,3,8,1640,0,69,0,1750,7201
1150,3,2.5,2100,15120,1,0,0,4,8,2100,0,64,0,3070,16078
588,4,1.75,1930,7245,1,0,0,4,8,1510,420,45,0,1880,7245
234.95,3,2,1430,10850,1,0,0,3,7,1430,0,23,0,1610,8015
580,4,1.5,2430,4995,1.5,0,0,4,7,1730,700,89,0,2240,5000
637,5,3,2460,7240,1,0,0,3,9,1840,620,26,0,2530,7885
704,4,2.25,2490,6973,1,0,0,4,8,1490,1000,64,0,1780,5612
210,2,1,880,9750,1,0,0,5,6,880,0,79,0,1220,9406
772,4,2.5,2110,3750,2,0,0,3,8,2110,0,17,0,1700,5000
763,4,1.75,1850,4388,2,0,0,5,8,1850,0,76,0,1410,4107
213.5,2,1.5,2060,7713,1.5,0,0,4,7,2060,0,87,0,1780,7713
255,2,1,1360,9367,1,0,0,4,6,680,680,93,0,1360,7543
423.5,3,2,2000,10490,1,0,0,3,8,1430,570,39,0,1530,7659
520,3,1.5,1810,18483,1,0,0,3,8,1810,0,63,0,2920,20279
550,3,2.75,2230,14400,1,0,0,4,8,1460,770,40,0,2200,13280
795,3,2.75,1820,7517,1,0,0,3,9,1820,0,20,0,2540,8035
495,4,3,2740,2811,2,0,0,3,8,2240,500,14,0,2740,3596
455,4,2.5,2710,6558,2,0,0,3,9,2710,0,20,0,2710,7635
85,2,1,910,9753,1,0,0,3,5,910,0,70,0,1160,7405
239,4,2,1980,10585,1.5,0,0,2,6,1980,0,93,0,1360,7810
184.9,3,1,1040,10080,1,0,0,3,6,1040,0,58,0,1000,8736
386,4,2.25,2810,8560,1,0,0,3,8,1610,1200,38,0,2400,7600
415,4,2.5,2000,5962,2,0,0,3,8,2000,0,18,0,1790,10500
387,3,1,1530,6372,1,0,0,3,7,1210,320,55,0,1960,6426
2140,6,4,5110,7128,2.5,0,0,4,11,5110,0,111,0,4110,6480
685,4,2.25,3133,16197,2,0,0,3,9,2533,600,52,45,3090,15588
340,4,2.5,2020,32710,1,0,0,3,7,1070,950,76,0,1340,17700
422,2,1,750,4000,1,0,0,4,6,750,0,91,0,1120,5038
442,3,2.5,1980,39932,2,0,0,3,8,1980,0,23,0,2610,12769
280,3,1,1200,6250,1,0,0,3,6,920,280,74,0,1280,9375
1150,5,2.5,3580,8921,2,0,0,3,9,3580,0,17,0,2710,9308
279,3,2.5,2010,11618,2,0,0,3,7,2010,0,27,0,1550,9354
569,4,2,1730,3884,1,0,0,5,7,1060,670,93,0,1360,3563
1355,5,3.5,5960,13703,2,0,2,3,10,4770,1190,33,0,2810,17320
209.95,2,1,860,5080,1,0,0,3,7,860,0,57,0,1250,6477
468,3,1.5,1370,7697,1,0,0,3,7,1370,0,78,0,1370,7697
237.1,3,1.75,1360,9603,1,0,0,3,7,1360,0,54,0,2240,10605
336,4,2.5,2530,8169,2,0,0,3,8,2530,0,24,0,2220,8013
500,4,2,1680,3813,2,0,0,4,7,1680,0,117,0,2540,3996
290,3,2.5,1580,6860,2,0,0,3,7,1580,0,22,0,1580,7050
1185,7,3.5,3890,8342,2,0,4,3,9,2840,1050,49,0,2870,8342
365,5,2,1600,4168,1.5,0,0,3,7,1600,0,90,0,1190,4168
146.3,3,1,1200,9668,1,0,0,5,6,1200,0,42,0,1200,9800
554,3,1.75,1760,10780,1,0,0,3,8,1760,0,40,0,2090,10780
424,3,2,1670,7700,1,0,0,3,7,1170,500,45,0,1500,7875
1348,4,3.5,4640,9827,2,0,2,3,10,3210,1430,10,0,3810,8207
508.5,4,1.5,1800,6750,1.5,0,0,4,7,1800,0,67,0,1420,5900
244.5,3,1.75,1210,8864,1,0,0,3,7,1210,0,32,0,1510,8062
206,2,2.5,1280,1566,2,0,0,3,7,1280,0,12,0,1460,1845
643.5,3,2,1650,7104,2,0,0,3,8,1650,0,72,41,1730,7104
372.5,4,1.75,1590,10523,2,0,0,4,7,1590,0,95,0,1610,8568
630,5,2,1900,5000,1,0,2,3,8,1720,180,60,0,1770,5000
418,2,2.5,1500,3608,2,0,0,3,8,1500,0,12,0,2080,2686
425,4,2.5,2689,6688,2,0,0,3,9,2689,0,11,0,2665,5700
800,4,2.75,3250,5500,2,0,0,3,9,3250,0,10,0,3920,6000
208,2,1,960,13438,1,0,0,3,7,960,0,66,0,1630,11656
476,3,1.75,1650,9600,1,0,0,4,7,1650,0,40,0,2040,12220
277.5,3,2.5,1690,5171,2,0,0,3,8,1690,0,14,0,2550,5025
478,3,1.75,2790,36585,1,0,0,4,8,1410,1380,47,0,1900,45302
890,4,2.75,2310,4020,3,0,0,5,8,2310,0,38,0,2270,3750
450,3,3.5,1790,1288,3,0,0,3,8,1390,400,17,0,1560,1426
205,3,1,1230,8750,1,0,0,3,6,1230,0,52,0,1230,8750
665,3,2,1620,2640,1.5,0,0,5,8,1620,0,88,0,1470,4080
518,4,2.75,2440,12051,1,0,0,5,8,1440,1000,51,0,2030,8006
465,4,2.25,2100,7350,2,0,0,3,8,2100,0,38,0,1780,7350
330,3,2.5,3040,7232,2,0,0,3,7,3040,0,14,0,2760,6926
449.4,4,3,2490,5064,2,0,0,3,7,2490,0,10,0,2470,5064
829,3,2.75,2690,10443,1,0,0,3,9,2690,0,10,0,1440,4185
450,4,1.75,2190,9752,1,0,0,3,8,2190,0,53,0,2040,9964
310,3,1.75,1490,9120,1,0,0,5,7,1490,0,58,0,1340,8040
615,3,2.25,2530,45234,2,0,0,4,9,2530,0,32,0,3110,35617
605,3,2,2060,4040,1,0,0,4,8,1120,940,70,0,1500,4000
437.5,3,2.25,1970,35100,2,0,0,4,9,1970,0,40,0,2340,35100
545,3,1.75,1400,4000,1.5,0,0,4,7,1400,0,92,0,1050,4330
770,3,2.5,3680,35617,1,0,0,3,10,2390,1290,32,0,3570,35633
600,5,2.25,3000,13899,2,0,0,4,8,3000,0,42,0,2270,10763
560,3,1,1440,5000,2,0,0,3,7,1440,0,107,0,1850,4500
1920,5,5.75,7730,230868,2,0,0,3,12,6660,1070,13,0,2660,39292
457,3,1,1170,3348,1.5,0,0,4,7,1170,0,93,0,1590,4219
585,2,1,1770,8640,1.5,0,0,3,6,1520,250,68,0,1060,4804
560,3,2,1860,13374,1,0,0,3,8,1860,0,32,0,1960,9797
345,2,1,770,3008,1,0,0,4,5,770,0,100,0,1550,4563
550,4,3.5,3820,17745,2,0,2,3,8,2440,1380,62,0,2520,9640
589.95,4,2.5,3190,8195,2,0,0,3,10,3190,0,11,0,3400,7607
327,3,1.5,1320,13200,1,0,0,3,7,1320,0,47,0,1730,13200
800,2,2.25,1730,31491,2,1,2,4,7,1730,0,70,41,1400,12410
150,3,1,1010,25000,1,0,0,3,6,1010,0,51,0,2020,101494
425,2,2.5,1140,1182,3,0,0,3,8,1140,0,10,0,1290,1189
350,3,1,860,7030,1,0,0,3,7,860,0,44,0,1360,7500
273,3,1.75,1540,10545,2,0,0,4,6,1540,0,39,0,1540,10000
750,4,2.25,2160,9525,1,0,0,3,8,1080,1080,56,0,2780,9525
240,3,1.5,1450,9477,1,0,0,4,7,1450,0,54,0,1460,9477
400,3,1.75,1830,9620,1,0,0,4,8,1830,0,39,0,1990,8280
230,3,1.5,1630,6625,1,0,0,5,7,980,650,37,0,1440,7145
372,4,2.5,2500,8215,2,0,0,3,8,2500,0,27,0,2360,7801
459.5,3,1.75,1470,4950,1,0,0,3,7,1030,440,33,0,1100,5250
582,3,2.5,2380,19860,2,0,0,4,8,2380,0,22,0,2450,10220
465,4,2.5,2170,7700,1,0,0,3,7,1420,750,48,0,1710,7770
386,3,2,2120,7560,1,0,0,3,9,2120,0,26,0,2660,7700
546,3,2.5,1530,3464,2,0,0,3,8,1530,0,19,0,1530,3446
278,3,1.75,2710,9088,1,0,0,4,7,2060,650,52,0,1690,10454
540,3,2.5,2860,8935,2,0,0,3,8,2860,0,13,0,2650,6167
529,4,1.75,2800,90169,2,0,0,3,7,2800,0,83,51,1600,27194
554,4,1,1120,7104,1.5,0,0,3,7,1120,0,71,0,1370,7104
210,3,1,1730,7210,1,0,0,3,7,1430,300,54,0,1820,7210
225,2,1,1010,5408,1,0,0,4,6,1010,0,91,0,980,7800
561.6,4,2.5,2350,6624,2,0,0,3,9,2350,0,27,0,2590,11240
300,6,5.25,2860,5682,2,0,0,3,7,2860,0,39,0,1390,5956
1650,4,3.5,4285,9567,2,0,1,5,10,3485,800,71,0,2960,6902
1017.1,4,3.75,4060,19290,2,0,0,3,10,4060,0,15,0,4020,13250
150,3,1,1310,9612,1,0,0,3,7,960,350,55,0,1310,9812
400.95,2,1.75,2320,6250,1,0,0,3,7,1400,920,69,0,1420,6250
620,4,2.25,2210,8101,2,0,0,3,9,2210,0,32,0,2330,8842
449,4,2.75,2090,14141,1.5,0,0,4,8,1680,410,76,0,1990,12920
630,4,2.5,2240,4025,1,0,2,3,7,1250,990,91,79,1380,3500
336,2,1,1180,7200,1,0,0,4,6,1180,0,68,0,1180,7200
299.95,4,1.75,1560,31299,1,0,0,4,7,1560,0,52,0,2460,44907
352.5,4,2,1970,7451,1,0,0,3,8,1350,620,55,0,1980,7510
150,2,1,840,12750,1,0,0,3,6,840,0,92,0,1480,6969
175,2,1,840,12750,1,0,0,3,6,840,0,92,0,1480,6969
305,3,2,1830,10873,1,0,0,3,8,1830,0,28,0,2490,8976
2574,4,3.75,4475,20424,2,1,4,3,12,2659,1816,18,0,4340,5250
607.5,3,1.5,1800,4700,1,0,0,3,7,1200,600,76,0,1580,4700
505,2,1,1250,5040,1,0,0,3,7,950,300,97,0,1290,5040
280.5,3,1.75,2440,10179,1,0,0,4,7,1220,1220,55,0,1650,9711
610,3,2.5,2910,12283,2,0,2,3,10,2910,0,24,0,2680,22499
381,5,2.75,3060,6895,2,0,0,3,8,3060,0,14,0,2590,6895
482,5,2.25,2230,9600,1,0,0,3,8,1320,910,39,0,2080,9760
379.95,3,1,1270,6900,1,0,0,3,7,1270,0,40,0,1480,7280
2500,4,4.5,4300,19844,2,0,0,3,11,4300,0,32,14,3070,19845
425,3,2.25,1580,39189,1,0,0,3,7,1180,400,25,0,1580,29649
580,4,2.25,2570,36465,2,0,0,4,8,2570,0,37,0,2390,41454
605,2,1,860,6510,1,0,0,3,7,860,0,65,0,1740,10800
194,1,1,820,1060,1,0,0,3,8,760,60,10,0,1770,1853
546.2,4,2.25,2090,8579,2,0,0,3,8,2090,0,30,0,1850,8843
1395,4,3.5,3560,16782,2,0,0,3,10,2560,1000,3,0,3100,18047
315,3,1.75,1860,9629,1,0,0,4,7,1240,620,56,0,1940,9629
465,3,1.5,900,8690,1.5,0,0,5,6,900,0,76,0,1000,6150
330,2,1,1160,32251,1,0,0,3,6,580,580,54,37,1160,33656
795,4,2.75,3100,7501,2,0,0,3,10,3100,0,19,0,3140,8672
265,4,2.25,2300,9100,1,0,0,3,7,1280,1020,40,0,1640,9100
1300,4,2.5,3110,11857,2,0,4,3,11,2040,1070,27,0,3110,11570
126.5,3,1,1130,12212,1,0,0,3,6,1130,0,75,0,1190,9240
760,4,2.5,2920,7901,2,0,0,3,9,2920,0,13,0,3020,7900
540,2,1.25,1230,1569,2,0,0,3,9,1050,180,8,0,1100,1230
446,5,2.75,2190,12687,1,0,0,5,7,1370,820,39,0,2280,10784
170,1,0.75,850,5600,1,0,2,3,6,850,0,114,91,900,12250
379,3,2.5,1500,7420,1,0,0,3,7,1000,500,45,0,1840,7272
1400,9,4,4620,5508,2.5,0,0,3,11,3870,750,102,0,2710,4320
800,4,2.75,3150,7035,2,0,0,3,9,3150,0,13,0,3200,7035
260,3,1,1300,10139,1,0,0,3,7,1300,0,55,45,1260,10139
820,5,2.5,3160,8000,1,0,0,4,7,1580,1580,57,0,2440,8079
449.95,3,1.75,2070,96703,1,0,3,4,7,2070,0,18,0,1820,117612
392,3,2.25,1790,7125,1,0,0,3,7,1220,570,43,0,2040,7950
465,3,2.5,1650,4636,2,0,0,3,8,1650,0,18,0,1650,4504
449.95,4,2.5,2070,7312,1,0,0,4,7,1230,840,40,0,1770,7668
520,3,1.5,1580,8841,1.5,0,0,5,7,1180,400,94,0,1580,7512
546.8,4,2.25,2170,10000,1,0,0,3,8,1420,750,42,0,2390,11000
825,4,2.75,2220,11925,1,0,0,3,7,1560,660,64,32,2500,11377
337,3,1.75,1440,11364,1,0,0,3,7,1440,0,32,0,1950,9390
333,2,1,720,6686,1,0,0,3,6,720,0,75,0,1200,6686
380,2,2,1120,780,2,0,0,3,8,760,360,13,0,1120,1322
280,3,2.5,1970,8426,2,0,0,3,8,1970,0,25,0,1970,9197
202,3,1.5,1420,9081,1,0,0,4,6,1420,0,27,0,1090,8410
585,4,2.5,2250,4119,2,0,0,3,8,2250,0,16,0,2290,3115
435,4,2,2630,9663,1,0,1,4,8,1330,1300,61,0,1900,8894
1200,4,3.5,4740,172497,2,0,0,3,11,4740,0,14,0,2120,49658
364,2,2.25,1280,2574,2,0,0,3,7,1280,0,25,0,1250,3960
300,3,1,1260,8280,1,0,0,3,6,1260,0,71,0,2100,8280
558,2,1.75,1930,4601,1,0,0,3,8,1930,0,11,0,1670,4500
199.95,1,1.5,1048,4800,1,0,0,3,7,1048,0,75,0,950,4800
515,3,2.25,1640,8400,1,0,0,4,8,1640,0,55,0,2110,8400
590,4,2.5,2380,4950,2,0,0,3,8,2380,0,13,0,1370,5120
813.5,4,2,2530,15520,1,0,0,5,8,2220,310,53,0,2500,13300
725,4,2.5,2700,25870,2,0,0,4,8,2700,0,25,0,1540,20720
490,3,2.25,2330,3600,1.5,0,0,3,8,2330,0,46,0,2050,4275
277,3,2.25,2160,9612,2,0,0,3,7,2160,0,23,0,1970,9247
325,4,1.5,1470,70800,1,0,0,3,7,1470,0,41,0,1810,72337
649.8,4,2.5,2280,9827,2,0,0,3,8,2280,0,22,0,1660,9827
425,3,1,1280,3200,1.5,0,0,3,7,1280,0,114,0,1320,1676
460,2,1,850,4650,1,0,0,3,7,850,0,42,0,980,4700
750,3,3.25,4610,81935,2,0,0,4,9,4610,0,33,0,2900,43500
469,5,2.5,2690,11745,1,0,0,3,8,1790,900,57,0,2670,7905
566,4,1.75,2440,5000,1,0,0,3,8,1340,1100,63,0,2170,5000
407.5,3,2.5,1930,10460,2,0,0,3,8,1930,0,21,0,2290,8228
353.5,2,1,800,8775,1,0,0,3,6,800,0,75,0,1470,8976
524,3,2.25,2430,73151,1,0,0,3,8,2430,0,43,0,2800,39250
264.95,4,2.5,1990,9656,2,0,0,3,7,1990,0,23,0,1500,9656
547.5,3,2.5,2550,10355,2,0,0,3,9,2550,0,27,0,2550,10084
264.5,3,2.25,1370,7087,2,0,0,3,7,1370,0,24,0,1400,6600
507.5,3,2,2020,8118,1,0,0,3,7,1020,1000,54,0,1670,8118
560,3,3.5,1560,2198,2,0,0,3,8,1180,380,11,0,1550,1467
995,5,4,5610,22529,2,0,0,3,11,4090,1520,21,0,3860,24751
835,6,2,3560,5120,2.5,0,2,3,9,3560,0,117,0,2130,5120
440,3,1.5,2120,6290,1,0,0,4,8,1220,900,68,0,1620,5400
1015,3,2.5,2920,5629,1,0,2,5,8,1460,1460,62,0,2380,5000
300,2,1,1340,7788,1,0,2,3,7,1340,0,70,0,2550,7788
125,3,1,1230,4800,1.5,0,0,1,6,1230,0,101,0,1230,4800
986,4,3.5,2840,5900,2,0,0,3,10,1920,920,107,98,1300,4900
315,4,2.5,2080,5650,1,0,0,3,7,1680,400,67,0,1270,5650
320,4,2.5,2070,7007,2,0,0,3,7,2070,0,21,0,2130,8100
972,4,3.25,4010,13797,2,0,0,3,11,4010,0,14,0,3980,12120
760,3,2.5,2190,10000,1,0,0,4,7,1540,650,60,0,2880,11782
265,4,3,1730,7264,2,0,0,3,6,1730,0,97,0,1500,12104
